code,market,cn_name,revenue_growth,revenue_conf,net_profit,net_conf,ocf_change,ocf_conf,core_driver,driver_conf,core_risk,risk_conf,overall_conf,file
301301,SZ,川宁生物,-19.83%,high,-45.0%,high,,missing,青霉素类产品价格下跌,high,[青霉素类产品价格下跌],mid,missing,301301_SZ_川宁生物.md
301302,SZ,华如科技,+21.38%,mid,,missing,,missing,军队采购网禁令,high,[“十四五”末期项目集中交付],mid,missing,301302_SZ_华如科技.md
301303,SZ,真兰仪表,+18.75%,high,,missing,+97.97%,high,政策驱动存量替换,high,[政策驱动存量替换],mid,missing,301303_SZ_真兰仪表.md
301305,SZ,朗坤科技,+25.15%,mid,,missing,,missing,,missing,全球地缘政治冲突频发，宏观经济波动，生物柴油及原料价格随国际,mid,missing,301305_SZ_朗坤科技.md
301307,SZ,美利信,+3.7%,mid,,missing,,missing,产能爬坡与规模扩张,high,[产能爬坡与规模扩张],mid,missing,301307_SZ_美利信.md
301310,SZ,鑫宏业,+45.3%,mid,盈,low,,missing,,missing,新能源产业快速发展，高电压平台、超充技术升级,mid,missing,301310_SZ_鑫宏业.md
301314,SZ,科瑞思,+17.75%,high,+32.64%,high,+17.75%,high,,missing,,missing,missing,301314_SZ_科瑞思.md
301315,SZ,威士顿,-36.89%,mid,,missing,+102.84%,high,下游客户信息化投入放缓,high,[下游客户信息化投入放缓],mid,missing,301315_SZ_威士顿.md
301318,SZ,维海德,+7.05%,high,-31.3%,high,,missing,原材料成本上涨,high,[“中国+东南亚”双核心供应链布局],mid,missing,301318_SZ_维海德.md
301319,SZ,唯特偶,+24.07%,high,+20.34%,high,,missing,原材料价格上涨,high,[非经常性损益贡献下降],mid,missing,301319_SZ_唯特偶.md
301321,SZ,翰博高新,+39.64%,high,,missing,,missing,营收增长但产能爬坡成本高,high,[营收增长但产能爬坡成本高],mid,missing,301321_SZ_翰博高新.md
301322,SZ,绿通科技,+19.12%,high,-97.95%,high,,missing,美国“双反”高额关税,high,[美国“双反”高额关税],mid,missing,301322_SZ_绿通科技.md
301328,SZ,维峰电子,+33.46%,high,+15.64%,high,,missing,新能源/汽车连接器需求爆发,high,[新能源/汽车连接器需求爆发],mid,missing,301328_SZ_维峰电子.md
301329,SZ,信音电子,+14.04%,high,+17.62%,high,,missing,AI产业需求回暖+客户提前拉货,high,[AI产业需求回暖+客户提前拉货],mid,missing,301329_SZ_信音电子.md
301330,SZ,熵基科技,,missing,,missing,,missing,,missing,,missing,missing,301330_SZ_熵基科技.md
301333,SZ,诺思格,+14.38%,high,-1.47%,high,-26.21%,high,,missing,临床试验相关及实验室服务（SMO、数据统计）收入增长18.8,mid,missing,301333_SZ_诺思格.md
301335,SZ,天元宠物,+14.33%,mid,,missing,-76.6%,high,境外宠物经济持续增长,high,[境外宠物经济持续增长],mid,missing,301335_SZ_天元宠物.md
301337,SZ,亚华电子,+16.6%,high,-16.6%,mid,,missing,产品价格下降与毛利率承压,high,[产品价格下降与毛利率承压],mid,missing,301337_SZ_亚华电子.md
301345,SZ,涛涛车业,+140.98%,high,+89.29%,high,,missing,电动低速车爆发式增长,high,[电动低速车爆发式增长],mid,missing,301345_SZ_涛涛车业.md
301349,SZ,信德新材,+43.28%,high,盈,low,,missing,下游需求爆发,high,[中高端产品结构升级],mid,missing,301349_SZ_信德新材.md
301357,SZ,北方长龙,-22.12%,mid,盈,low,+91.67%,high,军品批产订单集中交付,high,[军品批产订单集中交付],mid,low,301357_SZ_北方长龙.md
301358,SZ,湖南裕能,+71.38%,mid,,missing,,missing,动力与储能双轮驱动,high,[动力与储能双轮驱动],mid,missing,301358_SZ_湖南裕能.md
301359,SZ,东南电子,+7.95%,high,-11.79%,high,,missing,家电“以旧换新”政策红利,high,[家电“以旧换新”政策红利],mid,missing,301359_SZ_东南电子.md
301361,SZ,众智科技,+13.31%,high,,missing,+47.14%,high,智算中心(AIDC)建设爆发,high,[智算中心(AIDC)建设爆发],mid,missing,301361_SZ_众智科技.md
301363,SZ,美好医疗,+1.96%,mid,-22.18%,high,,missing,,missing,,missing,missing,301363_SZ_美好医疗.md
301366,SZ,一博科技,+27.0%,high,-67.0%,high,,missing,新建工厂产能爬坡,high,[新建工厂产能爬坡],mid,missing,301366_SZ_一博科技.md
301367,SZ,瑞迈特,+37.46%,high,+99.72%,high,,missing,海外去库存影响消除,high,[海外去库存影响消除],mid,missing,301367_SZ_瑞迈特.md
301368,SZ,丰立智能,+0.54%,high,亏,low,-39.0%,high,产能扩张与折旧激增,high,[产能扩张与折旧激增],mid,low,301368_SZ_丰立智能.md
301371,SZ,敷尔佳,+33.53%,mid,-34.56%,high,,missing,线下渠道战略性收缩,high,[线下渠道战略性收缩],mid,missing,301371_SZ_敷尔佳.md
301373,SZ,凌玮科技,+4.46%,high,,missing,-20.77%,high,募投项目投产释放产能,high,[募投项目投产释放产能],mid,missing,301373_SZ_凌玮科技.md
301377,SZ,鼎泰高科,+46.08%,high,+91.14%,high,,missing,AI算力驱动高端PCB需求爆发,high,[AI算力驱动高端PCB需求爆发],mid,missing,301377_SZ_鼎泰高科.md
301380,SZ,挖金客,+11.0%,high,-14.2%,mid,,missing,收入增长但利润下滑,high,[收入增长但利润下滑],high,missing,301380_SZ_挖金客.md
301387,SZ,光大同创,+30.29%,high,-11.45%,high,,missing,消费电子AI化与轻量化趋势,high,[消费电子AI化与轻量化趋势],mid,missing,301387_SZ_光大同创.md
301392,SZ,汇成真空,,missing,-67.0%,high,,missing,下游消费电子客户结构调整,high,[下游消费电子客户结构调整],mid,missing,301392_SZ_汇成真空.md
301393,SZ,昊帆生物,+33.28%,high,-14.47%,high,,missing,下游GLP-1等多肽药物需求旺盛,high,[下游GLP-1等多肽药物需求旺盛],mid,missing,301393_SZ_昊帆生物.md
301395,SZ,仁信新材,-18.33%,mid,-37.0%,high,,missing,产能扩张与行业供需失衡,high,[产能扩张与行业供需失衡],mid,missing,301395_SZ_仁信新材.md
301397,SZ,溯联股份,+15.61%,high,,missing,+386.07%,high,新能源汽车渗透率提升,high,[新能源汽车渗透率提升],mid,missing,301397_SZ_溯联股份.md
301399,SZ,英特科技,+28.26%,mid,-45.48%,high,,missing,下游需求疲软与行业竞争加剧,high,[下游需求疲软与行业竞争加剧],mid,missing,301399_SZ_英特科技.md
301408,SZ,华人健康,+22.5%,mid,,missing,↑,low,,missing,[“四位一体”全产业链生态],mid,missing,301408_SZ_华人健康.md
301413,SZ,安培龙,+25.88%,high,,missing,,missing,压力传感器业务高速增长,high,[压力传感器业务高速增长],high,missing,301413_SZ_安培龙.md
301419,SZ,阿莱德,+24.41%,high,+38.91%,high,,missing,ICT行业需求释放,high,[ICT行业需求释放],mid,missing,301419_SZ_阿莱德.md
301421,SZ,波长光电,+11.71%,high,-3.97%,high,,missing,半导体及泛半导体业务放量,high,[半导体及泛半导体业务放量],mid,missing,301421_SZ_波长光电.md
301446,SZ,福事特,+17.19%,high,-5.5%,high,,missing,工程机械与矿山后维修市场景气,high,[工程机械与矿山后维修市场景气],mid,missing,301446_SZ_福事特.md
301456,SZ,盘古智能,+34.74%,high,,missing,,missing,风电行业高景气,high,[产品多元化战略落地],mid,missing,301456_SZ_盘古智能.md
301458,SZ,钧崴电子,+43.02%,mid,,missing,,missing,AI算力与新能源需求爆发,high,[AI算力与新能源需求爆发],mid,missing,301458_SZ_钧崴电子.md
301469,SZ,恒达新材,+14.24%,mid,+17.32%,high,+30.66%,high,,missing,前瞻性战略定位医疗及食品包装领域,mid,missing,301469_SZ_恒达新材.md
301479,SZ,弘景光电,+54.95%,mid,+16.69%,high,,missing,,missing,,missing,missing,301479_SZ_弘景光电.md
301486,SZ,致尚科技,-42.95%,mid,+16.6%,high,,missing,,missing,,missing,missing,301486_SZ_致尚科技.md
301487,SZ,盟固利,+29.38%,high,盈,low,+201.41%,high,钴酸锂产品量价齐升,high,[钴酸锂产品量价齐升],mid,low,301487_SZ_盟固利.md
301488,SZ,豪恩汽电,+26.26%,high,-24.68%,high,+27.9%,high,,missing,营收增长26.26%,mid,missing,301488_SZ_豪恩汽电.md
301491,SZ,汉桑科技,+26.13%,high,-11.88%,high,,missing,创新音频产品爆发,high,[创新音频产品爆发],mid,missing,301491_SZ_汉桑科技.md
301498,SZ,乖宝宠物,+29.0%,high,-37.5%,high,,missing,自有品牌高端化战略,high,[自有品牌高端化战略],mid,missing,301498_SZ_乖宝宠物.md
301500,SZ,飞南资源,+18.0%,high,+124.0%,high,,missing,多金属深度资源化产业闭环建成,high,[多金属深度资源化产业闭环建成],mid,missing,301500_SZ_飞南资源.md
301505,SZ,苏州规划,-26.02%,high,,missing,↑,low,传统规划设计业务萎缩,high,[传统规划设计业务萎缩],mid,missing,301505_SZ_苏州规划.md
301507,SZ,民生健康,+21.89%,high,+29.35%,high,↑,low,益生菌业务并表,high,[核心单品依赖度下降],mid,low,301507_SZ_民生健康.md
301508,SZ,中机认检,+12.27%,high,,missing,,missing,新能源乘用车检测业务突破,high,[新能源乘用车检测业务突破],mid,missing,301508_SZ_中机认检.md
301509,SZ,金凯生科,+81.87%,mid,,missing,,missing,非含氟类CDMO业务爆发,high,[非含氟类CDMO业务爆发],mid,missing,301509_SZ_金凯生科.md
301511,SZ,德福科技,+59.33%,high,盈,low,,missing,下游需求回暖+产能利用率提升,high,[下游需求回暖+产能利用率提升],mid,missing,301511_SZ_德福科技.md
301515,SZ,港通医疗,+13.89%,mid,,missing,,missing,地方财政资金紧张,high,[地方财政资金紧张],mid,missing,301515_SZ_港通医疗.md
301519,SZ,舜禹股份,+40.25%,mid,亏,low,,missing,地方政府支付能力减弱,high,[地方政府支付能力减弱],mid,missing,301519_SZ_舜禹股份.md
301526,SZ,国际复材,+17.6%,high,,missing,,missing,风电、电子等高端市场需求回暖,high,[风电、电子等高端市场需求回暖],mid,missing,301526_SZ_国际复材.md
301528,SZ,多浦乐,+22.21%,high,,missing,,missing,自动化检测系统标准化与液冷板检测突破,high,[自动化检测系统标准化与液冷板检测突破],mid,missing,301528_SZ_多浦乐.md
301529,SZ,福赛科技,+29.59%,mid,,missing,,missing,海外业务高增长,high,[墨西哥工厂产能利用率提升至90%],mid,missing,301529_SZ_福赛科技.md
301536,SZ,星宸科技,+26.28%,high,,missing,,missing,视觉AI SoC全球领导者地位,high,[视觉AI SoC全球领导者地位],mid,missing,301536_SZ_星宸科技.md
301538,SZ,骏鼎达,+18.68%,high,,missing,,missing,汽车行业客户需求增长,high,[汽车行业客户需求增长],mid,missing,301538_SZ_骏鼎达.md
301539,SZ,宏鑫科技,+41.14%,mid,-44.93%,high,↓,low,美国加征关税,high,[泰国及新厂区大规模转固],mid,low,301539_SZ_宏鑫科技.md
301548,SZ,崇德科技,+64.02%,mid,,missing,,missing,AI数据中心电力需求爆发,high,[AI数据中心电力需求爆发],mid,missing,301548_SZ_崇德科技.md
301550,SZ,斯菱智驱,,missing,+70.0%,high,,missing,,missing,全球汽车保有量增长与售后市场深耕,mid,missing,301550_SZ_斯菱智驱.md
301551,SZ,无线传媒,+3.16%,mid,,missing,+157.07%,high,,missing,区域独家IPTV牌照授权,mid,missing,301551_SZ_无线传媒.md
301559,SZ,中集环科,,missing,-62.91%,high,+137.87%,high,下游化工行业开工不足,high,[下游化工行业开工不足],mid,missing,301559_SZ_中集环科.md
301563,SZ,云汉芯城,+25.62%,high,,missing,+92.86%,high,全球半导体市场增长,high,[全球半导体市场增长],mid,missing,301563_SZ_云汉芯城.md
301567,SZ,贝隆精密,,missing,亏,low,,missing,新业务VCM马达量产爬坡不顺,high,[新业务VCM马达量产爬坡不顺],mid,missing,301567_SZ_贝隆精密.md
301568,SZ,思泰克,+38.0%,high,,missing,↑,low,3D AOI设备销量爆发,high,[3D AOI设备销量爆发],mid,missing,301568_SZ_思泰克.md
301575,SZ,艾芬达,+5.71%,high,-2.34%,high,,missing,全球加热毛巾架销量第一的龙头地位,high,[全球加热毛巾架销量第一的龙头地位],mid,missing,301575_SZ_艾芬达.md
301577,SZ,美信科技,+9.26%,high,亏,low,,missing,功率类磁性元器件策略性定价与产能爬坡,high,[功率类磁性元器件策略性定价与产能爬坡],mid,missing,301577_SZ_美信科技.md
301581,SZ,黄山谷捷,+17.03%,high,-50.83%,high,↓,low,行业竞争加剧，产品价格下降,high,[行业竞争加剧，产品价格下降],mid,low,301581_SZ_黄山谷捷.md
301584,SZ,建发致新,+0.2%,mid,,missing,+354.96%,high,集采政策常态化与渠道扁平化,high,[集采政策常态化与渠道扁平化],mid,missing,301584_SZ_建发致新.md
301587,SZ,中瑞股份,+8.65%,high,-31.79%,high,,missing,组合盖帽销量增长29.62%,high,[组合盖帽销量增长29.62%],mid,missing,301587_SZ_中瑞股份.md
301589,SZ,诺瓦星云,+31.07%,high,,missing,↑,low,海外市场高速扩张,high,[海外市场高速扩张],mid,missing,301589_SZ_诺瓦星云.md
301590,SZ,优优绿能,,missing,-58.0%,high,,missing,,missing,[国内价格战加剧]** ->,mid,missing,301590_SZ_优优绿能.md
301591,SZ,肯特股份,+4.63%,high,-8.41%,high,,missing,密封件及组配件业务增长,high,[密封件及组配件业务增长],mid,missing,301591_SZ_肯特股份.md
301592,SZ,六九一二,+45.36%,mid,-45.0%,high,,missing,军方预算与采购节奏,high,[军方预算与采购节奏],mid,missing,301592_SZ_六九一二.md
301595,SZ,太力科技,+75.38%,high,-29.88%,high,,missing,电商流量红利收窄,high,[电商流量红利收窄],mid,missing,301595_SZ_太力科技.md
301596,SZ,瑞迪智驱,+4.91%,high,-5.0%,high,,missing,,missing,谐波减速机高增长（+59.27%）,mid,missing,301596_SZ_瑞迪智驱.md
301598,SZ,博科测试,+9.15%,high,,missing,+89.74%,high,汽车测试试验系统解决方案收入增长12.0,high,[汽车测试试验系统解决方案收入增长12.01%],mid,missing,301598_SZ_博科测试.md
301601,SZ,惠通科技,,missing,,missing,,missing,下游化工行业投资周期下行,high,[下游化工行业投资周期下行],mid,missing,301601_SZ_惠通科技.md
301606,SZ,绿联科技,+53.83%,high,,missing,↓,low,智能存储（NAS）爆发式增长,high,[智能存储（NAS）爆发式增长],mid,missing,301606_SZ_绿联科技.md
301608,SZ,博实结,+22.1%,high,,missing,,missing,海外市场拓展,high,[“单北斗”替换政策],mid,missing,301608_SZ_博实结.md
301613,SZ,新铝时代,+60.59%,high,,missing,+231.88%,high,新能源汽车行业高景气度,high,[新能源汽车行业高景气度],mid,missing,301613_SZ_新铝时代.md
301617,SZ,博苑股份,+10.3%,high,-19.05%,high,,missing,原材料价格上涨,high,[特种功能化学品销量下滑],high,missing,301617_SZ_博苑股份.md
301622,SZ,英思特,+21.89%,high,-25.8%,high,,missing,AI驱动消费电子换机潮,high,[AI驱动消费电子换机潮],mid,missing,301622_SZ_英思特.md
301628,SZ,强达电路,+20.24%,high,+66.56%,high,,missing,AI算力与数据中心需求爆发,high,[AI算力与数据中心需求爆发],mid,missing,301628_SZ_强达电路.md
301629,SZ,矽电股份,+93.84%,mid,,missing,,missing,下游光电客户资本开支放缓,high,[下游光电客户资本开支放缓],mid,missing,301629_SZ_矽电股份.md
301630,SZ,同宇新材,+26.28%,high,-11.16%,high,,missing,AI及汽车电子需求爆发,high,[AI及汽车电子需求爆发],mid,missing,301630_SZ_同宇新材.md
301632,SZ,广东建科,+4.46%,high,,missing,-11.98%,high,房建及市政检测核心业务稳健增长,high,[房建及市政检测核心业务稳健增长],mid,missing,301632_SZ_广东建科.md
301638,SZ,南网数字,+18.52%,high,,missing,,missing,南方电网数字化投资持续增长,high,[南方电网数字化投资持续增长],mid,missing,301638_SZ_南网数字.md
301667,SZ,纳百川,+23.88%,high,,missing,,missing,动力电池液冷板销量增长,high,[动力电池液冷板销量增长],mid,missing,301667_SZ_纳百川.md
301668,SZ,昊创瑞通,+3.25%,high,-5.64%,high,,missing,“十五五”电网投资高增,high,[“十五五”电网投资高增],mid,missing,301668_SZ_昊创瑞通.md
301678,SZ,新恒汇,+61.61%,high,-32.18%,high,,missing,贵金属原材料价格大幅上涨,high,[贵金属原材料价格大幅上涨],mid,missing,301678_SZ_新恒汇.md
301680,SZ,固德电材,+47.1%,mid,,missing,-47.1%,high,铜铝复合材料进入头部电池厂供应链,high,[铜铝复合材料进入头部电池厂供应链],mid,missing,301680_SZ_固德电材.md
301682,SZ,宏明电子,+12.68%,high,+18.82%,high,,missing,防务领域“十四五”末期订单释放,high,[防务领域“十四五”末期订单释放],mid,missing,301682_SZ_宏明电子.md
600000,SH,浦发银行,+1.88%,high,+10.52%,high,,missing,数智化战略深化,high,[负债成本精细化管理],mid,missing,600000_SH_浦发银行.md
600006,SH,东风股份,-19.0%,high,-23.0%,mid,,missing,燃油车销量大幅下滑,high,[燃油车销量大幅下滑],high,missing,600006_SH_东风股份.md
600007,SH,中国国贸,,missing,,missing,,missing,北京CBD核心区位优势,high,[北京CBD核心区位优势],mid,missing,600007_SH_中国国贸.md
600008,SH,首创环保,+9.46%,mid,-2.68%,mid,,missing,处置新加坡ECO公司,high,[处置新加坡ECO公司],mid,missing,600008_SH_首创环保.md
